1.254859542846679688e+01	-2.564717102050781250e+01	-5.580883979797363281e+00
1.274699592590332031e+01	-2.550197982788085938e+01	-6.317926406860351562e+00
1.254484653472900391e+01	-2.566300582885742188e+01	-5.540790081024169922e+00
1.274653434753417969e+01	-2.550086212158203125e+01	-6.318486690521240234e+00
1.168403625488281250e+01	-2.889586257934570312e+01	-5.096207141876220703e+00
1.460671997070312500e+01	-2.813726234436035156e+01	-5.870324611663818359e+00
1.369614315032958984e+01	-2.887428855895996094e+01	-6.346710681915283203e+00
1.449353981018066406e+01	-2.808296012878417969e+01	-5.962729930877685547e+00
1.385449981689453125e+01	-2.855155563354492188e+01	-6.389745712280273438e+00
1.448513698577880859e+01	-2.808814811706542969e+01	-6.010037899017333984e+00
1.382504653930664062e+01	-2.909730529785156250e+01	-5.696453571319580078e+00
1.429455375671386719e+01	-2.870671272277832031e+01	-5.341152191162109375e+00
2.065444564819335938e+01	-5.479794502258300781e+00	-1.252241611480712891e+01
2.058121681213378906e+01	-5.489733695983886719e+00	-1.256018352508544922e+01
1.643792724609375000e+01	-2.520769309997558594e+01	-3.124279022216796875e+00
9.589767456054687500e-01	-1.088704109191894531e+01	-1.336416816711425781e+01
-7.589306354522705078e+00	-2.745342826843261719e+01	-9.034673690795898438e+00
-6.779788494110107422e+00	-2.761534881591796875e+01	-9.619566917419433594e+00
-7.702244758605957031e+00	-2.930884552001953125e+01	-1.002465820312500000e+01
1.426396179199218750e+01	-2.750924873352050781e+01	-8.354462623596191406e+00
1.449448680877685547e+01	-2.751017570495605469e+01	-8.069061279296875000e+00
1.725385785102844238e+00	-1.224282741546630859e+01	-1.132023715972900391e+01
-5.628992319107055664e-01	-3.408399581909179688e+01	-7.811866283416748047e+00
1.455884933471679688e+01	-2.741487693786621094e+01	-7.760635852813720703e+00
-3.923960685729980469e+00	-1.213442897796630859e+01	-1.362341976165771484e+01
1.576410388946533203e+01	-2.740396499633789062e+01	-7.821307659149169922e+00
1.642434120178222656e+01	-2.512907981872558594e+01	-3.105620861053466797e+00
1.252894401550292969e+00	-1.183259582519531250e+01	-1.175877189636230469e+01
-1.335265922546386719e+01	1.129563236236572266e+01	-1.540414714813232422e+01
-1.335335922241210938e+01	1.129559326171875000e+01	-1.539861869812011719e+01
2.509060096740722656e+01	2.730344533920288086e+00	-1.148278141021728516e+01
9.184139251708984375e+00	3.103265953063964844e+01	-1.567709803581237793e+00
1.517237854003906250e+01	-7.905656814575195312e+00	-1.321526336669921875e+01
-2.628350830078125000e+01	-5.870038986206054688e+00	-1.398500823974609375e+01
-7.318153977394104004e-02	4.706640720367431641e+00	1.332434844970703125e+01
3.780798435211181641e+00	2.357278823852539062e+01	1.035135364532470703e+01
-1.372881126403808594e+01	-1.116937923431396484e+01	-1.248629951477050781e+01
1.899761795997619629e+00	-1.240432453155517578e+01	-1.108719539642333984e+01
1.803967666625976562e+01	-6.166290760040283203e+00	-1.830528259277343750e+01
1.194804191589355469e+01	-9.777413368225097656e+00	-1.031764411926269531e+01
-7.667058110237121582e-01	-8.504622459411621094e+00	-1.601744842529296875e+01
1.207910633087158203e+01	-9.826640129089355469e+00	-1.035818576812744141e+01
1.146307659149169922e+01	-1.091284751892089844e+01	-8.140316963195800781e+00
-2.822519540786743164e+00	-8.731703758239746094e+00	-6.678316116333007812e+00
2.169596672058105469e+00	-8.412871360778808594e+00	-1.970894575119018555e+00
-2.883089542388916016e+00	-8.866453170776367188e+00	-6.528725624084472656e+00
1.382046127319335938e+01	-3.027663612365722656e+01	-7.718861579895019531e+00
1.339742851257324219e+01	-3.038878059387207031e+01	-8.847089767456054688e+00
1.316304302215576172e+01	-3.064551353454589844e+01	-9.067269325256347656e+00
1.262682056427001953e+01	-3.087522125244140625e+01	-9.567015647888183594e+00
1.409818172454833984e+01	-2.987579154968261719e+01	-8.897408485412597656e+00
1.301810359954833984e+01	-3.030759239196777344e+01	-8.889123916625976562e+00
1.308660411834716797e+01	-3.039861106872558594e+01	-9.083976745605468750e+00
1.347163200378417969e+01	-3.034694862365722656e+01	-8.987135887145996094e+00
1.319233512878417969e+01	-3.039425277709960938e+01	-9.036820411682128906e+00
2.687040901184082031e+01	-2.029017448425292969e+00	-2.458243179321289062e+01
1.355552482604980469e+01	1.295666980743408203e+01	4.793659210205078125e+00
1.012304306030273438e+01	-3.520771408081054688e+01	-5.674024105072021484e+00
2.213480377197265625e+01	-2.221799659729003906e+01	-8.595821380615234375e+00
1.519162082672119141e+01	-2.737116432189941406e+01	-6.585436820983886719e+00
2.391341781616210938e+01	1.920689105987548828e+00	-1.234019088745117188e+01
1.612805175781250000e+01	-2.707010650634765625e+01	-7.980813503265380859e+00
1.076826667785644531e+01	-1.741195297241210938e+01	-6.690580368041992188e+00
1.070561885833740234e+01	-1.753121566772460938e+01	-6.516779899597167969e+00
1.049386310577392578e+01	-1.779615211486816406e+01	-6.674306869506835938e+00
1.129356479644775391e+01	-1.661872863769531250e+01	-7.366250038146972656e+00
1.052927589416503906e+01	-1.819963836669921875e+01	-5.109096050262451172e+00
1.070697879791259766e+01	-1.744706726074218750e+01	-6.644531250000000000e+00
7.589287281036376953e+00	-1.169123077392578125e+01	1.027445888519287109e+01
2.431142807006835938e+00	-1.278152179718017578e+01	-1.121714401245117188e+01
-2.439053535461425781e+00	8.552260398864746094e+00	-1.348315811157226562e+01
-7.108008384704589844e+00	6.974221467971801758e-01	6.368282318115234375e+00
1.933909535408020020e+00	-9.206945419311523438e+00	-1.352374553680419922e+01
1.911683797836303711e+00	-9.199260711669921875e+00	-1.353247547149658203e+01
9.204921722412109375e+00	-8.409562110900878906e+00	-3.000513458251953125e+01
8.283461928367614746e-01	-1.126721286773681641e+01	-1.229128551483154297e+01
9.042901039123535156e+00	-1.127575778961181641e+01	4.329624176025390625e+00
3.970573425292968750e+00	-2.166216468811035156e+01	-1.665069770812988281e+01
6.097265720367431641e+00	1.343589067459106445e+00	-2.101671457290649414e+00
9.173843860626220703e-01	-1.043357944488525391e+01	-1.390705204010009766e+01
9.297122359275817871e-01	-1.052160263061523438e+01	-1.384205055236816406e+01
9.464208602905273438e+00	-8.230948448181152344e+00	-3.060692405700683594e+01
9.701848983764648438e+00	-7.289149761199951172e+00	-2.513732147216796875e+01
2.410976409912109375e+00	-1.281142902374267578e+01	-1.105749416351318359e+01
-8.822853565216064453e-01	-1.968000793457031250e+01	-4.633563518524169922e+00
8.162377357482910156e+00	-1.200894165039062500e+01	6.598793029785156250e+00
1.225041103363037109e+01	-2.036637306213378906e+01	-1.296313762664794922e+01
1.069552421569824219e+00	-2.387393951416015625e+01	-1.667318344116210938e+01
9.054098129272460938e+00	-6.963198184967041016e+00	-6.785669326782226562e+00
1.354060649871826172e+01	-1.819632148742675781e+01	-1.434660625457763672e+01
1.630411338806152344e+01	-2.458277702331542969e+01	-3.023084878921508789e+00
1.283611297607421875e+01	1.232488346099853516e+01	2.915360450744628906e+00
1.118568038940429688e+01	-1.627870750427246094e+01	-7.503841876983642578e+00
1.017418289184570312e+01	-3.519120407104492188e+01	-5.714240550994873047e+00
1.015598678588867188e+01	-3.519581985473632812e+01	-5.707547664642333984e+00
1.021890163421630859e+01	-3.520775604248046875e+01	-5.728669166564941406e+00
1.021123981475830078e+01	-3.524404907226562500e+01	-5.731275558471679688e+00
1.673975372314453125e+01	-1.183193969726562500e+01	-1.342971515655517578e+01
2.697410774230957031e+01	-1.117834448814392090e+00	-2.544205284118652344e+01
2.734099960327148438e+01	-2.742054760456085205e-01	-2.609807968139648438e+01
2.696336555480957031e+01	-1.374372482299804688e+00	-2.659608268737792969e+01
2.698916053771972656e+01	-1.354422807693481445e+00	-2.657390785217285156e+01
2.693123054504394531e+01	-1.392333745956420898e+00	-2.658656501770019531e+01
2.703556060791015625e+01	-1.246209383010864258e+00	-2.625395965576171875e+01
2.528852272033691406e+01	-4.012850761413574219e+00	-2.575007629394531250e+01
2.484473991394042969e+01	-3.289866924285888672e+00	-2.582835388183593750e+01
2.531915473937988281e+01	-3.836067914962768555e+00	-2.574047088623046875e+01
2.545126533508300781e+01	-3.820545911788940430e+00	-2.580246734619140625e+01
2.546592712402343750e+01	-3.898569583892822266e+00	-2.560089874267578125e+01
2.664946174621582031e+01	-1.844946861267089844e+00	-2.652944946289062500e+01
2.479375648498535156e+01	-4.095117568969726562e+00	-2.560156822204589844e+01
2.450997543334960938e+01	-3.509434700012207031e+00	-2.570933723449707031e+01
2.458982849121093750e+01	-3.089558362960815430e+00	-2.569324874877929688e+01
2.540617942810058594e+01	-3.573826074600219727e+00	-2.590377426147460938e+01
2.486477470397949219e+01	-3.174198389053344727e+00	-2.583257293701171875e+01
2.476651763916015625e+01	-3.240301609039306641e+00	-2.519730567932128906e+01
2.508436584472656250e+01	-3.749208450317382812e+00	-2.501658630371093750e+01
2.521717071533203125e+01	-3.856885910034179688e+00	-2.501311302185058594e+01
2.525139236450195312e+01	-3.792959690093994141e+00	-2.497861862182617188e+01
2.524258422851562500e+01	-3.554405212402343750e+00	-2.491160774230957031e+01
2.529428863525390625e+01	-3.540413618087768555e+00	-2.484166145324707031e+01
2.545842170715332031e+01	-3.319158077239990234e+00	-2.492008209228515625e+01
2.709435653686523438e+01	-1.780102849006652832e+00	-2.615142631530761719e+01
2.489736175537109375e+01	-3.244410753250122070e+00	-2.583336639404296875e+01
2.539925193786621094e+01	-3.742846965789794922e+00	-2.579607582092285156e+01
2.589169120788574219e+01	-3.700549125671386719e+00	-2.541504669189453125e+01
2.668055725097656250e+01	-1.681142210960388184e+00	-2.650478553771972656e+01
2.667033195495605469e+01	-1.653714537620544434e+00	-2.638555335998535156e+01
2.580102729797363281e+01	-3.375191926956176758e+00	-2.526829528808593750e+01
2.583820533752441406e+01	-3.544346809387207031e+00	-2.545331001281738281e+01
2.583887290954589844e+01	-3.404280424118041992e+00	-2.535139274597167969e+01
2.676614570617675781e+01	-1.696892976760864258e+00	-2.633610153198242188e+01
2.679248428344726562e+01	-1.661085963249206543e+00	-2.617127609252929688e+01
2.681346893310546875e+01	-1.695727705955505371e+00	-2.618395042419433594e+01
2.602947807312011719e+01	-6.384150385856628418e-01	-2.626325607299804688e+01
2.761692619323730469e+01	-1.454592704772949219e+00	-2.575151252746582031e+01
2.718486404418945312e+01	-1.073958039283752441e+00	-2.612263870239257812e+01
2.653110694885253906e+01	-6.035910248756408691e-01	-2.701605606079101562e+01
2.629863166809082031e+01	-1.049726247787475586e+00	-2.633022689819335938e+01
2.633428573608398438e+01	-9.103773236274719238e-01	-2.594591331481933594e+01
2.682056236267089844e+01	-3.590593636035919189e-01	-2.617476463317871094e+01
2.644348144531250000e+01	-9.593421816825866699e-01	-2.620404624938964844e+01
2.636483192443847656e+01	-8.916855454444885254e-01	-2.565194129943847656e+01
2.688067817687988281e+01	-3.088027834892272949e-01	-2.603510665893554688e+01
2.314669036865234375e+01	-1.948499107360839844e+01	-9.415177345275878906e+00
1.720801925659179688e+01	-1.144120502471923828e+01	-1.328916168212890625e+01
-3.144247245788574219e+01	1.028447246551513672e+01	2.157618045806884766e+00
6.946215629577636719e+00	-8.700793266296386719e+00	1.362181472778320312e+01
-4.089361667633056641e+00	4.896132946014404297e+00	3.556364297866821289e+00
-3.974690914154052734e+00	5.095558166503906250e+00	4.535479545593261719e+00
4.640066623687744141e+00	5.690275192260742188e+00	-1.115011310577392578e+01
4.640207767486572266e+00	5.674562931060791016e+00	-1.122304248809814453e+01
2.660763263702392578e+00	1.142556095123291016e+01	-1.354618167877197266e+01
8.641619682312011719e+00	3.064171075820922852e+00	2.494503211975097656e+01
8.423665046691894531e+00	2.819939136505126953e+00	2.507746887207031250e+01
2.019879102706909180e+00	8.667162895202636719e+00	-1.669013023376464844e+01
2.670653581619262695e+00	1.276632595062255859e+01	-1.437288570404052734e+01
4.115758419036865234e+00	1.297393035888671875e+01	-1.222694206237792969e+01
2.083541393280029297e+00	1.229799270629882812e+01	-1.191606712341308594e+01
3.002458810806274414e+00	1.226421356201171875e+01	-1.265306282043457031e+01
2.647761106491088867e+00	1.240959262847900391e+01	-1.479130077362060547e+01
3.420842885971069336e+00	9.421998023986816406e+00	-1.467719650268554688e+01
1.059057044982910156e+01	2.865089178085327148e+00	-3.469084501266479492e+00
7.809859275817871094e+00	2.115526437759399414e+00	2.522885513305664062e+01
7.882344245910644531e+00	2.190128087997436523e+00	2.514863777160644531e+01
6.495110988616943359e+00	3.699163198471069336e+00	2.488158035278320312e+01
2.380249261856079102e+00	1.330328655242919922e+01	-1.282251071929931641e+01
2.991176128387451172e+00	9.656490325927734375e+00	-1.464439201354980469e+01
2.674691438674926758e+00	1.031450271606445312e+01	-1.415063095092773438e+01
2.810773849487304688e+00	9.664617538452148438e+00	-1.463254642486572266e+01
2.381510496139526367e+00	9.034143447875976562e+00	-1.547143459320068359e+01
5.587799072265625000e+00	5.346583366394042969e+00	2.084744834899902344e+01
8.073670387268066406e+00	3.182226181030273438e+00	2.409983634948730469e+01
-5.637367248535156250e+00	1.232851219177246094e+01	-1.007893848419189453e+01
-1.492314815521240234e+00	1.221705341339111328e+01	-1.151595020294189453e+01
-8.497458457946777344e+00	1.969462513923645020e+00	-1.199603652954101562e+01
-7.106281280517578125e+00	8.514687538146972656e+00	-1.311950874328613281e+01
8.662768602371215820e-01	1.309389495849609375e+01	-9.948725700378417969e+00
-2.926634788513183594e+00	1.087966632843017578e+01	-9.305373191833496094e+00
-8.631367683410644531e+00	6.423291206359863281e+00	-1.297914791107177734e+01
1.045576000213623047e+01	3.250291585922241211e+00	-4.493667125701904297e+00
-5.071949481964111328e+00	6.977546691894531250e+00	-8.090597152709960938e+00
1.700390625000000000e+01	6.432200908660888672e+00	1.881874847412109375e+01
1.699713325500488281e+01	6.427003383636474609e+00	1.881938934326171875e+01
6.333426475524902344e+00	5.139812469482421875e+00	2.193021011352539062e+01
1.702147102355957031e+01	6.440937519073486328e+00	1.882444572448730469e+01
-4.646276950836181641e+00	1.175948238372802734e+01	-1.239255714416503906e+01
-2.100764036178588867e+00	1.061652755737304688e+01	-1.464979648590087891e+01
-1.979534149169921875e+00	1.087847423553466797e+01	-1.469490909576416016e+01
-7.172642707824707031e+00	8.533718109130859375e+00	-1.304772663116455078e+01
7.039556026458740234e+00	-1.930933952331542969e+01	-2.254055023193359375e+01
7.046264648437500000e+00	-1.929683685302734375e+01	-2.249927711486816406e+01
5.487723350524902344e+00	-2.293770027160644531e+01	-1.956194305419921875e+01
5.487767219543457031e+00	-2.277720451354980469e+01	-1.965003967285156250e+01
9.744849205017089844e+00	-1.975232124328613281e+01	-1.893074035644531250e+01
9.501305580139160156e+00	-1.983192443847656250e+01	-1.885131835937500000e+01
7.769849300384521484e+00	-2.134186363220214844e+01	-2.038412094116210938e+01
7.777271270751953125e+00	-2.131417846679687500e+01	-2.036566925048828125e+01
6.743895530700683594e+00	-1.925669288635253906e+01	-2.190817451477050781e+01
6.663135528564453125e+00	-1.934882164001464844e+01	-2.208964347839355469e+01
2.110598754882812500e+01	-2.371186447143554688e+01	8.583529591560363770e-01
1.800916552543640137e+00	-1.330544662475585938e+01	-2.587240791320800781e+01
-3.634332895278930664e+00	4.860158920288085938e+00	2.265407752990722656e+01
-3.385005712509155273e+00	4.885920047760009766e+00	2.264298248291015625e+01
-5.838850021362304688e+00	4.217916965484619141e+00	1.822082328796386719e+01
-7.642055988311767578e+00	6.215236663818359375e+00	1.530236053466796875e+01
-1.442598819732666016e+01	5.771368741989135742e-01	7.783694267272949219e+00
-4.388146400451660156e+00	3.984107255935668945e+00	1.636639785766601562e+01
-4.971435546875000000e+00	6.742125034332275391e+00	5.097838401794433594e+00
-4.101063728332519531e+00	4.303164482116699219e+00	1.652173233032226562e+01
1.046101760864257812e+01	2.933611631393432617e+00	-3.599903821945190430e+00
7.806198596954345703e+00	2.071326255798339844e+00	2.556479263305664062e+01
7.809699535369873047e+00	2.037747621536254883e+00	2.553211402893066406e+01
6.424371242523193359e+00	3.696307897567749023e+00	2.504968452453613281e+01
-7.112085342407226562e+00	6.377079486846923828e+00	1.513648891448974609e+01
-4.380487918853759766e+00	4.829027652740478516e+00	2.111901473999023438e+01
-5.365205287933349609e+00	3.282990932464599609e+00	1.707892608642578125e+01
-5.633986949920654297e+00	3.867527723312377930e+00	1.802104759216308594e+01
-3.588883161544799805e+00	4.031803131103515625e+00	2.270376968383789062e+01
5.952284336090087891e+00	8.877371788024902344e+00	-1.866450881958007812e+01
2.197642087936401367e+00	-1.627139598131179810e-01	-2.397740173339843750e+01
-7.232096195220947266e-01	8.653618812561035156e+00	-7.011822700500488281e+00
-9.824621200561523438e+00	-5.980922222137451172e+00	1.512236309051513672e+01
-9.727668762207031250e-01	9.189403533935546875e+00	-7.423752307891845703e+00
-3.890613317489624023e-01	6.228283405303955078e+00	-7.957913398742675781e+00
1.026982402801513672e+01	2.815928459167480469e+00	-3.428031444549560547e+00
1.303038239479064941e+00	7.326893806457519531e+00	-4.596474170684814453e+00
-1.829797744750976562e+00	5.930774688720703125e+00	-9.023241043090820312e+00
-1.124815344810485840e+00	8.103088378906250000e+00	-6.299053192138671875e+00
8.200724601745605469e+00	7.015701532363891602e-01	2.394634628295898438e+01
8.191314697265625000e+00	6.885612607002258301e-01	2.396536445617675781e+01
6.274464607238769531e+00	3.806517362594604492e+00	2.589568901062011719e+01
-1.182707071304321289e+00	4.499871730804443359e+00	-1.450208091735839844e+01
6.975625514984130859e+00	3.947163820266723633e+00	2.260383415222167969e+01
6.581242561340332031e+00	3.726655483245849609e+00	2.229648780822753906e+01
1.423758506774902344e+00	7.843437194824218750e+00	-1.672188186645507812e+01
1.416727423667907715e+00	7.838794708251953125e+00	-1.672575187683105469e+01
-4.561675071716308594e+00	3.220671892166137695e+00	-1.156126689910888672e+01
-5.567332744598388672e+00	3.741758346557617188e+00	-1.135615444183349609e+01
6.882637977600097656e+00	4.254667282104492188e+00	2.281815147399902344e+01
4.662590324878692627e-01	4.110894203186035156e+00	-1.384517955780029297e+01
1.945127099752426147e-01	3.756265163421630859e+00	-1.414326667785644531e+01
1.171121895313262939e-01	3.804359674453735352e+00	-1.417271900177001953e+01
6.877159595489501953e+00	-8.622100830078125000e+00	1.356814289093017578e+01
2.516972064971923828e+00	4.338894844055175781e+00	-1.090301513671875000e+01
8.494286537170410156e+00	3.137230157852172852e+00	2.564089584350585938e+01
8.300838470458984375e+00	2.627554655075073242e+00	2.567176055908203125e+01
-4.074465274810791016e+00	4.884486198425292969e+00	3.568485975265502930e+00
7.088149547576904297e+00	4.867911338806152344e+00	-9.868149757385253906e+00
7.301456451416015625e+00	4.788628101348876953e+00	-9.901201248168945312e+00
2.353746175765991211e+00	2.039377212524414062e+00	-6.668159484863281250e+00
2.629669189453125000e+00	4.846626758575439453e+00	-1.130139541625976562e+01
3.723957061767578125e+00	4.485079288482666016e+00	-1.141828155517578125e+01
-3.859058380126953125e+00	4.979026317596435547e+00	4.562346458435058594e+00
5.089560985565185547e+00	3.862352132797241211e+00	-1.069157791137695312e+01
4.688832759857177734e+00	5.633407592773437500e+00	-1.018421554565429688e+01
4.514503955841064453e+00	5.790043830871582031e+00	-1.064855480194091797e+01
4.701721668243408203e+00	6.384088039398193359e+00	-1.091241264343261719e+01
4.660697937011718750e+00	6.355137348175048828e+00	-1.100236034393310547e+01
3.492416858673095703e+00	6.517510890960693359e+00	-1.144609832763671875e+01
7.355765819549560547e+00	4.772268772125244141e+00	-9.773868560791015625e+00
2.773500680923461914e+00	6.036348819732666016e+00	-1.147246074676513672e+01
7.005071640014648438e+00	4.060031414031982422e+00	2.523474311828613281e+01
2.374159812927246094e+00	1.932974219322204590e+00	-6.701272964477539062e+00
-3.931653976440429688e+00	5.030995845794677734e+00	4.490021705627441406e+00
-6.956759452819824219e+00	5.032732963562011719e+00	1.851059317588806152e+00
4.666332721710205078e+00	5.674042701721191406e+00	-1.115261840820312500e+01
2.814536809921264648e+00	1.290233612060546875e+01	-1.416338539123535156e+01
3.296720743179321289e+00	1.230579280853271484e+01	-1.230030250549316406e+01
2.540261745452880859e+00	1.335292053222656250e+01	-1.265887737274169922e+01
2.108690500259399414e+00	1.252472400665283203e+01	-1.187564659118652344e+01
4.089147567749023438e+00	1.294785404205322266e+01	-1.170602798461914062e+01
4.976835250854492188e+00	1.106258010864257812e+01	-1.308029460906982422e+01
3.132846117019653320e+00	1.138683128356933594e+01	-1.275668430328369141e+01
2.658599615097045898e+00	1.141281509399414062e+01	-1.355074787139892578e+01
8.493827819824218750e+00	3.034891843795776367e+00	2.525897026062011719e+01
8.386906623840332031e+00	2.857621192932128906e+00	2.514528465270996094e+01
1.544375777244567871e+00	9.434033393859863281e+00	-1.064550113677978516e+01
4.219707965850830078e+00	1.305960369110107422e+01	-1.216670989990234375e+01
2.277636289596557617e+00	1.221891784667968750e+01	-1.187201786041259766e+01
3.133867979049682617e+00	1.210777664184570312e+01	-1.263767910003662109e+01
2.679669857025146484e+00	1.276273918151855469e+01	-1.438558197021484375e+01
2.640178442001342773e+00	1.241637516021728516e+01	-1.486080551147460938e+01
3.446065664291381836e+00	9.428855895996093750e+00	-1.466880321502685547e+01
5.205280780792236328e+00	1.210371494293212891e+01	-9.709005355834960938e+00
6.788097381591796875e+00	3.862869501113891602e+00	2.498475265502929688e+01
2.390878915786743164e+00	1.330800056457519531e+01	-1.282064723968505859e+01
-1.501361608505249023e+00	1.223481559753417969e+01	-1.143235111236572266e+01
-3.085681676864624023e+00	1.087694263458251953e+01	-9.175238609313964844e+00
-1.561289668083190918e+00	1.210735607147216797e+01	-1.164871120452880859e+01
-9.004876136779785156e+00	7.328909873962402344e+00	-1.195880889892578125e+01
-4.979809761047363281e+00	1.155158233642578125e+01	-1.231897735595703125e+01
-7.480426311492919922e+00	8.461314201354980469e+00	-1.245826625823974609e+01
5.571928501129150391e+00	5.332355022430419922e+00	2.085356903076171875e+01
7.984453201293945312e+00	3.104796409606933594e+00	2.427407264709472656e+01
6.775021553039550781e+00	1.260677337646484375e+00	2.179652595520019531e+01
6.755686759948730469e+00	1.242019057273864746e+00	2.186247253417968750e+01
6.742497920989990234e+00	1.479370355606079102e+00	2.189954185485839844e+01
-6.627252101898193359e+00	8.839367866516113281e+00	-1.001408100128173828e+01
-1.490828394889831543e+00	1.223419952392578125e+01	-1.151057624816894531e+01
-5.302471160888671875e+00	7.416548728942871094e+00	-8.769251823425292969e+00
-1.304495453834533691e+00	-8.201469421386718750e+00	-1.549956226348876953e+01
-6.714589118957519531e+00	8.847522735595703125e+00	-1.009991455078125000e+01
-3.035310029983520508e+00	1.084058094024658203e+01	-9.341869354248046875e+00
9.069818854331970215e-01	1.314495754241943359e+01	-9.921977043151855469e+00
-7.234420776367187500e+00	8.498160362243652344e+00	-1.294227409362792969e+01
-4.865253448486328125e+00	1.160477352142333984e+01	-1.237254047393798828e+01
8.543388843536376953e-01	1.300913333892822266e+01	-9.957039833068847656e+00
-1.114541530609130859e+01	7.436522483825683594e+00	-1.358977794647216797e+01
-1.293666839599609375e+01	5.214222908020019531e+00	9.255095481872558594e+00
-2.003091096878051758e+00	1.143175220489501953e+01	-9.339574813842773438e+00
-1.906603097915649414e+00	1.149135684967041016e+01	-9.300761222839355469e+00
-3.349449157714843750e+00	1.054767704010009766e+01	-9.918505668640136719e+00
-5.122594356536865234e+00	7.056896209716796875e+00	-8.112015724182128906e+00
1.236188411712646484e+01	1.250933289527893066e+00	-4.534435749053955078e+00
6.369799613952636719e+00	5.055387973785400391e+00	2.195027160644531250e+01
-2.615421295166015625e+00	1.055658912658691406e+01	-1.435306167602539062e+01
-1.311748218536376953e+01	5.136845588684082031e+00	9.283607482910156250e+00
-2.003095245361328125e+01	-8.269025802612304688e+00	3.387467622756958008e+00
-2.086318731307983398e+00	1.055900192260742188e+01	-1.464177417755126953e+01
-7.210754871368408203e+00	8.515313148498535156e+00	-1.295462703704833984e+01
-3.617466092109680176e-01	-8.486723899841308594e+00	-1.465322113037109375e+01
6.985539913177490234e+00	-1.929910659790039062e+01	-2.246807098388671875e+01
5.471376895904541016e+00	-2.296666526794433594e+01	-1.954347419738769531e+01
6.880794525146484375e+00	-1.930470275878906250e+01	-2.128343772888183594e+01
5.555751800537109375e+00	-2.221477890014648438e+01	-1.969893264770507812e+01
9.097107887268066406e+00	-1.986854553222656250e+01	-1.838968849182128906e+01
7.743006229400634766e+00	-2.121718788146972656e+01	-2.042282867431640625e+01
6.723456859588623047e+00	-1.926894950866699219e+01	-2.136527252197265625e+01
5.517030239105224609e+00	-2.235805130004882812e+01	-1.966523361206054688e+01
9.033379554748535156e+00	-1.992248916625976562e+01	-1.814367103576660156e+01
7.668624877929687500e+00	-2.126532745361328125e+01	-2.010995864868164062e+01
6.852908611297607422e+00	-1.925738906860351562e+01	-2.113473320007324219e+01
5.110125541687011719e+00	-2.233513450622558594e+01	-1.962372779846191406e+01
9.183376312255859375e+00	-1.983963203430175781e+01	-1.844055747985839844e+01
7.695327758789062500e+00	-2.107257461547851562e+01	-2.002803611755371094e+01
6.853642463684082031e+00	-1.911777496337890625e+01	-2.103621673583984375e+01
5.463456153869628906e+00	-2.217986488342285156e+01	-1.972914505004882812e+01
9.201691627502441406e+00	-1.983316040039062500e+01	-1.845846939086914062e+01
